"","gene_names"
"11389","PAX6"
"11390","AL035078.4"
"11391","RCN1"
"11392","AL078612.1"
"11393","EIF3M"
"11394","CCDC73"
"11395","PRRG4"
"11396","QSER1"
"11397","TCP11L1"
"11398","CSTF3"
"11399","CSTF3-DT"
"11400","HIPK3"
"11401","KIAA1549L"
"11402","AL049629.1"
"11403","CD59"
"11404","FBXO3"
"11405","LMO2"
"11406","CAPRIN1"
"11407","NAT10"
"11408","ABTB2"
"11409","CAT"
"11410","AL137224.1"
"11411","APIP"
"11412","PDHX"
"11413","CD44"
"11414","SLC1A2"
"11415","PAMR1"
"11416","FJX1"
"11417","TRIM44"
"11418","LDLRAD3"
"11419","COMMD9"
"11420","PRR5L"
"11421","TRAF6"
"11422","RAG1"
"11423","RAG2"
"11424","C11ORF74"
"11425","AC022796.1"
"11426","LRRC4C"
"11427","AC090138.1"
"11428","AC021006.2"
"11429","LINC01499"
"11430","AC079917.1"
"11431","AC090458.1"
"11432","API5"
"11433","AC087276.2"
"11434","TTC17"
"11435","AC068205.1"
"11436","HSD17B12"
"11437","AC087521.2"
"11438","ALKBH3"
"11439","ALKBH3-AS1"
"11440","C11ORF96"
"11441","ACCS"
"11442","EXT2"
"11443","ALX4"
"11444","CD82"
"11445","TSPAN18"
"11446","TP53I11"
"11447","PRDM11"
"11448","AC103681.2"
"11449","SYT13"
"11450","AC103736.1"
"11451","AC018716.2"
"11452","AC103855.3"
"11453","CHST1"
"11454","SLC35C1"
"11455","AC044839.5"
"11456","CRY2"
"11457","MAPK8IP1"
"11458","PEX16"
"11459","PHF21A"
"11460","AC024475.4"
"11461","CREB3L1"
"11462","DGKZ"
"11463","MDK"
"11464","AMBRA1"
"11465","HARBI1"
"11466","ATG13"
"11467","ARHGAP1"
"11468","ZNF408"
"11469","F2"
"11470","CKAP5"
"11471","LRP4-AS1"
"11472","LRP4"
"11473","C11ORF49"
"11474","AC090589.2"
"11475","ARFGAP2"
"11476","PACSIN3"
"11477","DDB2"
"11478","ACP2"
"11479","NR1H3"
"11480","MADD"
"11481","MYBPC3"
"11482","SPI1"
"11483","AC090559.1"
"11484","SLC39A13"
"11485","PSMC3"
"11486","CELF1"
"11487","NDUFS3"
"11488","KBTBD4"
"11489","C1QTNF4"
"11490","MTCH2"
"11491","AGBL2"
"11492","FNBP4"
"11493","NUP160"
"11494","PTPRJ"
"11495","FOLH1"
"11496","LRRC55"
"11497","TNKS1BP1"
"11498","SSRP1"
"11499","RTN4RL2"
"11500","SLC43A1"
"11501","TIMM10"
"11502","SMTNL1"
"11503","UBE2L6"
"11504","SERPING1"
"11505","YPEL4"
"11506","CLP1"
"11507","ZDHHC5"
"11508","MED19"
"11509","BTBD18"
"11510","CTNND1"
"11511","OR9Q1"
"11512","AP003557.1"
"11513","LPXN"
"11514","ZFP91-CNTF"
"11515","GLYAT"
"11516","GLYATL2"
"11517","GLYATL1"
"11518","AP001636.3"
"11519","FAM111A-DT"
"11520","DTX4"
"11521","OR4D10"
"11522","AP000442.1"
"11523","OSBP"
"11524","AP000442.2"
"11525","PATL1"
"11526","STX3"
"11527","MRPL16"
"11528","GIF"
"11529","TCN1"
"11530","AP002347.1"
"11531","AP000790.3"
"11532","AP000790.2"
"11533","MS4A4E"
"11534","MS4A5"
"11535","MS4A13"
"11536","MS4A8"
"11537","CCDC86"
"11538","PRPF19"
"11539","TMEM109"
"11540","AP003721.1"
"11541","TMEM132A"
"11542","CD6"
"11543","AP003721.2"
"11544","CD5"
"11545","VPS37C"
"11546","VWCE"
"11547","DDB1"
"11548","TKFC"
"11549","CYB561A3"
"11550","TMEM138"
"11551","TMEM216"
"11552","CPSF7"
"11553","AP003108.2"
"11554","PPP1R32"
"11555","AP003108.1"
"11556","LRRC10B"
"11557","SYT7"
"11558","AP002754.1"
"11559","DAGLA"
"11560","MYRF"
"11561","TMEM258"
"11562","FADS2"
"11563","FADS1"
"11564","FADS3"
"11565","RAB3IL1"
"11566","BEST1"
"11567","FTH1"
"11568","AP003733.3"
"11569","INCENP"
"11570","AP003306.1"
"11571","ASRGL1"
"11572","SCGB1A1"
"11573","AHNAK"
"11574","MTA2"
"11575","EML3"
"11576","ROM1"
"11577","B3GAT3"
"11578","GANAB"
"11579","INTS5"
"11580","AP001458.2"
"11581","LBHD1"
"11582","CSKMT"
"11583","UQCC3"
"11584","UBXN1"
"11585","LRRN4CL"
"11586","GNG3"
"11587","TTC9C"
"11588","ZBTB3"
"11589","POLR2G"
"11590","AP001160.2"
"11591","TAF6L"
"11592","TMEM223"
"11593","TMEM179B"
"11594","NXF1"
"11595","STX5"
"11596","AP001160.1"
"11597","WDR74"
"11598","SLC3A2"
"11599","CHRM1"
"11600","AP000438.1"
"11601","SLC22A6"
"11602","SLC22A8"
"11603","SLC22A24"
"11604","SLC22A10"
"11605","SLC22A25"
"11606","SLC22A9"
"11607","HRASLS5"
"11608","PLA2G16"
"11609","ATL3"
"11610","AP000753.2"
"11611","RTN3"
"11612","C11ORF95"
"11613","SPINDOC"
"11614","MARK2"
"11615","RCOR2"
"11616","NAA40"
"11617","AP000721.1"
"11618","OTUB1"
"11619","MACROD1"
"11620","AP000721.2"
"11621","FLRT1"
"11622","STIP1"
"11623","FERMT3"
"11624","TRPT1"
"11625","NUDT22"
"11626","AP001453.1"
"11627","DNAJC4"
"11628","VEGFB"
"11629","FKBP2"
"11630","PPP1R14B"
"11631","PLCB3"
"11632","BAD"
"11633","GPR137"
"11634","KCNK4"
"11635","CATSPERZ"
"11636","ESRRA"
"11637","TRMT112"
"11638","PRDX5"
"11639","AP003774.4"
"11640","CCDC88B"
"11641","RPS6KA4"
"11642","AP003774.3"
"11643","AP003774.1"
"11644","SLC22A11"
"11645","NRXN2"
"11646","AP001092.1"
"11647","RASGRP2"
"11648","SF1"
"11649","AP001462.1"
"11650","MAP4K2"
"11651","MEN1"
"11652","CDC42BPG"
"11653","EHD1"
"11654","ATG2A"
"11655","PPP2R5B"
"11656","MAJIN"
"11657","BATF2"
"11658","ARL2-SNX15"
"11659","SAC3D1"
"11660","NAALADL1"
"11661","CDCA5"
"11662","ZFPL1"
"11663","VPS51"
"11664","TM7SF2"
"11665","ZNHIT2"
"11666","FAU"
"11667","SYVN1"
"11668","MRPL49"
"11669","AP003068.2"
"11670","CAPN1"
"11671","POLA2"
"11672","CDC42EP2"
"11673","DPF2"
"11674","TIGD3"
"11675","SLC25A45"
"11676","FRMD8"
"11677","NEAT1"
"11678","MALAT1"
"11679","SCYL1"
"11680","LTBP3"
"11681","SSSCA1"
"11682","FAM89B"
"11683","EHBP1L1"
"11684","KCNK7"
"11685","MAP3K11"
"11686","PCNX3"
"11687","RELA"
"11688","KAT5"
"11689","RNASEH2C"
"11690","AP001266.2"
"11691","AP5B1"
"11692","CFL1"
"11693","SNX32"
"11694","MUS81"
"11695","EFEMP2"
"11696","FIBP"
"11697","CCDC85B"
"11698","FOSL1"
"11699","C11ORF68"
"11700","DRAP1"
"11701","SART1"
"11702","EIF1AD"
"11703","BANF1"
"11704","GAL3ST3"
"11705","SF3B2"
"11706","PACS1"
"11707","KLC2"
"11708","AP001107.4"
"11709","RAB1B"
"11710","AP001107.1"
"11711","CNIH2"
"11712","YIF1A"
"11713","TMEM151A"
"11714","RIN1"
"11715","BRMS1"
"11716","B4GAT1"
"11717","AP001107.9"
"11718","SLC29A2"
"11719","NPAS4"
"11720","MRPL11"
"11721","PELI3"
"11722","DPP3"
"11723","ZDHHC24"
"11724","ACTN3"
"11725","CTSF"
"11726","CCS"
"11727","RBM14-RBM4"
"11728","RBM4"
"11729","RBM4B"
"11730","AP001157.1"
"11731","SPTBN2"
"11732","C11ORF80"
"11733","RCE1"
"11734","PC"
"11735","LRFN4"
"11736","SYT12"
"11737","RHOD"
"11738","KDM2A"
"11739","GRK2"
"11740","ANKRD13D"
"11741","SSH3"
"11742","RAD9A"
"11743","POLD4"
"11744","AP003419.1"
"11745","PPP1CA"
"11746","CARNS1"
"11747","RPS6KB2"
"11748","RPS6KB2-AS1"
"11749","CORO1B"
"11750","TMEM134"
"11751","AIP"
"11752","PITPNM1"
"11753","CDK2AP2"
"11754","GSTP1"
"11755","NDUFV1"
"11756","NUDT8"
"11757","AP003716.1"
"11758","UNC93B1"
"11759","AC004923.4"
"11760","NDUFS8"
"11761","TCIRG1"
"11762","CHKA"
"11763","KMT5B"
"11764","C11ORF24"
"11765","LRP5"
"11766","PPP6R3"
"11767","AP003096.1"
"11768","GAL"
"11769","TESMIN"
"11770","CPT1A"
"11771","MRPL21"
"11772","IGHMBP2"
"11773","MRGPRF"
"11774","TPCN2"
"11775","AP003071.2"
"11776","MYEOV"
"11777","CCND1"
"11778","ORAOV1"
"11779","ANO1"
"11780","FADD"
"11781","PPFIA1"
"11782","AP002336.2"
"11783","AP000487.1"
"11784","CTTN"
"11785","SHANK2"
"11786","SHANK2-AS1"
"11787","DHCR7"
"11788","AP002387.2"
"11789","NADSYN1"
"11790","KRTAP5-7"
"11791","KRTAP5-8"
"11792","KRTAP5-11"
"11793","AP003498.1"
"11794","FAM86C1"
"11795","AP002495.2"
"11796","DEFB131B"
"11797","RNF121"
"11798","IL18BP"
"11799","NUMA1"
"11800","AP002490.1"
"11801","LAMTOR1"
"11802","ANAPC15"
"11803","FOLR3"
"11804","AP000812.1"
"11805","INPPL1"
"11806","CLPB"
"11807","AP002892.1"
"11808","PDE2A"
"11809","AP005019.1"
"11810","ARAP1"
"11811","STARD10"
"11812","ATG16L2"
"11813","FCHSD2"
"11814","P2RY6"
"11815","ARHGEF17"
"11816","RELT"
"11817","FAM168A"
"11818","AP000763.3"
"11819","PLEKHB1"
"11820","RAB6A"
"11821","MRPL48"
"11822","COA4"
"11823","PAAF1"
"11824","DNAJB13"
"11825","UCP3"
"11826","C2CD3"
"11827","PPME1"
"11828","P4HA3"
"11829","PGM2L1"
"11830","AP001372.1"
"11831","POLD3"
"11832","RNF169"
"11833","XRRA1"
"11834","SPCS2"
"11835","NEU3"
"11836","AP001972.4"
"11837","SLCO2B1"
"11838","AP001972.3"
"11839","TPBGL"
"11840","ARRB1"
"11841","RPS3"
"11842","KLHL35"
"11843","GDPD5"
"11844","SERPINH1"
"11845","AP001922.5"
"11846","MAP6"
"11847","AP001922.1"
"11848","DGAT2"
"11849","AP003031.2"
"11850","UVRAG"
"11851","THAP12"
"11852","GVQW3"
"11853","AP002360.1"
"11854","EMSY"
"11855","TSKU"
"11856","ACER3"
"11857","AP002498.1"
"11858","CAPN5"
"11859","MYO7A"
"11860","GDPD4"
"11861","PAK1"
"11862","CLNS1A"
"11863","AQP11"
"11864","RSF1"
"11865","AAMDC"
"11866","AP002812.2"
"11867","INTS4"
"11868","KCTD14"
"11869","NDUFC2-KCTD14"
"11870","THRSP"
"11871","ALG8"
"11872","KCTD21-AS1"
"11873","KCTD21"
"11874","USP35"
"11875","GAB2"
"11876","AP003086.2"
"11877","AP003086.1"
"11878","NARS2"
"11879","AP003110.1"
"11880","TENM4"
"11881","AP001547.1"
"11882","AP001978.1"
"11883","AP006295.1"
"11884","AP002759.1"
"11885","MIR4300HG"
"11886","FAM181B"
"11887","PRCP"
"11888","DDIAS"
"11889","RAB30"
"11890","RAB30-AS1"
"11891","AP001767.3"
"11892","PCF11"
"11893","PCF11-AS1"
"11894","ANKRD42"
"11895","AP000873.3"
"11896","CCDC90B"
"11897","AP000446.1"
"11898","DLG2"
"11899","AP002370.2"
"11900","AP001825.1"
"11901","AP000857.2"
"11902","TMEM126B"
"11903","TMEM126A"
"11904","CREBZF"
"11905","SYTL2"
"11906","CCDC83"
"11907","PICALM"
"11908","EED"
"11909","HIKESHI"
"11910","CCDC81"
"11911","AP001831.1"
"11912","ME3"
"11913","AP003059.1"
"11914","AP003059.2"
"11915","PRSS23"
"11916","AP001528.2"
"11917","FZD4"
"11918","AP001528.1"
"11919","TMEM135"
"11920","RAB38"
"11921","CTSC"
"11922","GRM5-AS1"
"11923","GRM5"
"11924","TYR"
"11925","NOX4"
"11926","AP003400.1"
"11927","NAALAD2"
"11928","CHORDC1"
"11929","FAT3"
"11930","AP000722.1"
"11931","AP003718.1"
"11932","SLC36A4"
"11933","DEUP1"
"11934","SMCO4"
"11935","CEP295"
"11936","TAF1D"
"11937","AP001273.2"
"11938","MED17"
"11939","VSTM5"
"11940","HEPHL1"
"11941","PANX1"
"11942","AP002784.1"
"11943","GPR83"
"11944","MRE11"
"11945","ANKRD49"
"11946","C11ORF97"
"11947","PIWIL4"
"11948","AP000943.3"
"11949","AMOTL1"
"11950","CWC15"
"11951","KDM4D"
"11952","SRSF8"
"11953","ENDOD1"
"11954","AP000787.1"
"11955","SESN3"
"11956","AP001790.1"
"11957","FAM76B"
"11958","CEP57"
"11959","MTMR2"
"11960","MAML2"
"11961","CCDC82"
"11962","JRKL"
"11963","JRKL-AS1"
"11964","AP003781.1"
"11965","AP003066.1"
"11966","LINC02553"
"11967","AP003730.2"
"11968","CNTN5"
"11969","ARHGAP42"
"11970","TRPC6"
"11971","ANGPTL5"
"11972","CEP126"
"11973","CFAP300"
"11974","AP001527.1"
"11975","YAP1"
"11976","BIRC3"
"11977","BIRC2"
"11978","TMEM123"
"11979","MMP20"
"11980","DCUN1D5"
"11981","DYNC2H1"
"11982","AP002989.1"
"11983","PDGFD"
"11984","LINC02552"
"11985","AP003181.1"
"11986","GRIA4"
"11987","MSANTD4"
"11988","KBTBD3"
"11989","AASDHPPT"
"11990","AP001001.1"
"11991","GUCY1A2"
"11992","AP000766.1"
"11993","CWF19L2"
"11994","ALKBH8"
"11995","ELMOD1"
"11996","SLN"
"11997","SLC35F2"
"11998","RAB39A"
"11999","CUL5"
"12000","AP002433.1"
"12001","ACAT1"
"12002","NPAT"
"12003","ATM"
"12004","C11ORF65"
"12005","KDELC2"
"12006","EXPH5"
"12007","DDX10"
"12008","AP003123.1"
"12009","AP003049.2"
"12010","C11ORF87"
"12011","AP002444.1"
"12012","RDX"
"12013","ZC3H12C"
"12014","FDX1"
"12015","ARHGAP20"
"12016","LINC02550"
"12017","COLCA1"
"12018","COLCA2"
"12019","POU2AF1"
"12020","LAYN"
"12021","SIK2"
"12022","PPP2R1B"
"12023","AP001781.1"
"12024","ALG9"
"12025","C11ORF1"
"12026","CRYAB"
"12027","DIXDC1"
"12028","DLAT"
"12029","PIH1D2"
"12030","NKAPD1"
"12031","TIMM8B"
"12032","AP002884.3"
"12033","IL18"
"12034","BCO2"
"12035","PTS"
"12036","PLET1"
"12037","AP002884.1"
"12038","AP003063.1"
"12039","NCAM1"
"12040","NCAM1-AS1"
"12041","TTC12"
"12042","ANKK1"
"12043","DRD2"
"12044","TMPRSS5"
"12045","ZW10"
"12046","USP28"
"12047","AP003170.3"
"12048","HTR3B"
"12049","HTR3A"
"12050","ZBTB16"
"12051","AP002518.2"
"12052","NNMT"
"12053","C11ORF71"
"12054","AP002373.1"
"12055","REXO2"
"12056","NXPE1"
"12057","NXPE2"
"12058","CADM1"
"12059","AP000462.3"
"12060","AP000462.1"
"12061","AP003174.1"
"12062","AP002991.1"
"12063","LINC00900"
"12064","BUD13"
"12065","ZPR1"
"12066","APOA1"
"12067","APOA1-AS"
"12068","SIK3"
"12069","AP000936.1"
"12070","PAFAH1B2"
"12071","SIDT2"
"12072","TAGLN"
"12073","PCSK7"
"12074","RNF214"
"12075","BACE1"
"12076","BACE1-AS"
"12077","CEP164"
"12078","AP000892.1"
"12079","DSCAML1"
"12080","FXYD6-FXYD2"
"12081","AP000757.1"
"12082","IL10RA"
"12083","SMIM35"
"12084","TMPRSS4"
"12085","SCN4B"
"12086","SCN2B"
"12087","JAML"
"12088","MPZL3"
"12089","UBE4A"
"12090","ATP5MG"
"12091","AP001267.2"
"12092","KMT2A"
"12093","AP001267.3"
"12094","TMEM25"
"12095","IFT46"
"12096","ARCN1"
"12097","PHLDB1"
"12098","TREH"
"12099","AP002954.1"
"12100","DDX6"
"12101","AP004609.3"
"12102","BCL9L"
"12103","UPK2"
"12104","AP003392.4"
"12105","CCDC84"
"12106","AP003392.1"
"12107","RPS25"
"12108","TRAPPC4"
"12109","SLC37A4"
"12110","HYOU1"
"12111","AP003392.6"
"12112","VPS11"
"12113","HMBS"
"12114","H2AFX"
"12115","DPAGT1"
"12116","C2CD2L"
"12117","HINFP"
"12118","ABCG4"
"12119","NLRX1"
"12120","CBL"
"12121","MCAM"
"12122","RNF26"
"12123","USP2"
"12124","AP003396.3"
"12125","USP2-AS1"
"12126","THY1"
"12127","AP003393.1"
"12128","NECTIN1"
"12129","AP003390.2"
"12130","AP003390.1"
"12131","OAF"
"12132","POU2F3"
"12133","AP001150.1"
"12134","TMEM136"
"12135","ARHGEF12"
"12136","GRIK4"
"12137","AP004147.1"
"12138","AP000646.1"
"12139","TECTA"
"12140","SC5D"
"12141","SORL1"
"12142","UBASH3B"
"12143","CRTAM"
"12144","JHY"
"12145","HSPA8"
"12146","CLMP"
"12147","AP001970.1"
"12148","GRAMD1B"
"12149","SCN3B"
"12150","ZNF202"
"12151","OR8D4"
"12152","VWA5A"
"12153","OR8A1"
"12154","PANX3"
"12155","TBRG1"
"12156","SIAE"
"12157","SPA17"
"12158","NRGN"
"12159","AP000866.5"
"12160","ESAM"
"12161","AP000866.2"
"12162","MSANTD2"
"12163","AP000866.1"
"12164","ROBO3"
"12165","HEPACAM"
"12166","HEPN1"
"12167","CCDC15"
"12168","SLC37A2"
"12169","TMEM218"
"12170","AP001007.2"
"12171","PKNOX2-AS1"
"12172","PKNOX2"
"12173","AP001007.1"
"12174","FEZ1"
"12175","EI24"
"12176","STT3A-AS1"
"12177","STT3A"
"12178","CHEK1"
"12179","ACRV1"
"12180","PATE2"
"12181","AP000842.3"
"12182","HYLS1"
"12183","PUS3"
"12184","AP000842.2"
"12185","DDX25"
"12186","AP000842.1"
"12187","CDON"
"12188","AP001893.3"
"12189","RPUSD4"
"12190","FAM118B"
"12191","SRPRA"
"12192","FOXRED1"
"12193","TIRAP"
"12194","AP001318.2"
"12195","DCPS"
"12196","GSEC"
"12197","ST3GAL4"
"12198","KIRREL3"
"12199","KIRREL3-AS1"
"12200","AP001783.1"
"12201","AP001993.1"
"12202","AP003121.1"
"12203","AP003481.1"
"12204","ETS1"
"12205","FLI1"
"12206","KCNJ1"
"12207","C11ORF45"
"12208","TP53AIP1"
"12209","ARHGAP32"
"12210","BARX2"
"12211","TMEM45B"
"12212","NFRKB"
"12213","PRDM10"
"12214","LINC00167"
"12215","APLP2"
"12216","ST14"
"12217","ZBTB44"
"12218","AP002986.1"
"12219","ADAMTS8"
"12220","ADAMTS15"
"12221","C11ORF44"
"12222","LINC02551"
"12223","AP003486.1"
"12224","SNX19"
"12225","NTM"
"12226","AP003025.2"
"12227","AP003025.1"
"12228","AP000844.2"
"12229","AP000844.1"
"12230","OPCML"
"12231","AP001979.2"
"12232","IGSF9B"
"12233","AP000911.1"
"12234","JAM3"
"12235","NCAPD3"
"12236","VPS26B"
"12237","THYN1"
"12238","ACAD8"
"12239","GLB1L3"
"12240","GLB1L2"
"12241","B3GAT1"
"12242","AP004550.1"
"12243","AP001999.1"
"12244","TUBB8"
"12245","ZMYND11"
"12246","DIP2C"
"12247","AL358216.1"
"12248","PRR26"
"12249","LARP4B"
"12250","AL359878.2"
"12251","GTPBP4"
"12252","IDI2-AS1"
"12253","IDI1"
"12254","WDR37"
"12255","LINC00200"
"12256","ADARB2"
"12257","AC024908.1"
"12258","AL713851.1"
"12259","AL731533.2"
"12260","PFKP"
"12261","PITRM1"
"12262","PITRM1-AS1"
"12263","AL451164.1"
"12264","AL357833.1"
"12265","AL450322.2"
"12266","AL450322.1"
"12267","KLF6"
"12268","AC025822.1"
"12269","AC025822.2"
"12270","LINC00702"
"12271","AC022535.1"
"12272","AKR1E2"
"12273","AKR1C1"
"12274","AKR1C2"
"12275","AKR1C3"
"12276","AL355303.1"
"12277","NET1"
"12278","CALML3-AS1"
"12279","ASB13"
"12280","FAM208B"
"12281","AL365356.1"
"12282","GDI2"
"12283","ANKRD16"
"12284","FBH1"
"12285","AL137186.2"
"12286","IL15RA"
"12287","IL2RA"
"12288","RBM17"
"12289","PFKFB3"
"12290","AL157395.1"
"12291","AL137145.2"
"12292","PRKCQ"
"12293","LINC00707"
"12294","SFMBT2"
"12295","ITIH5"
"12296","ITIH2"
"12297","KIN"
"12298","ATP5F1C"
"12299","TAF3"
"12300","AC025946.1"
"12301","AL583859.1"
"12302","AL583859.2"
"12303","SFTA1P"
"12304","CELF2"
"12305","CELF2-AS2"
"12306","CELF2-AS1"
"12307","USP6NL"
"12308","ECHDC3"
"12309","PROSER2"
"12310","PROSER2-AS1"
"12311","UPF2"
"12312","DHTKD1"
"12313","SEC61A2"
"12314","NUDT5"
"12315","CDC123"
"12316","AL512770.1"
"12317","CAMK1D"
"12318","CCDC3"
"12319","OPTN"
"12320","MCM10"
"12321","PHYH"
"12322","SEPHS1"
"12323","BEND7"
"12324","PRPF18"
"12325","AL157392.5"
"12326","FRMD4A"
"12327","AL157392.2"
"12328","AC044781.1"
"12329","AL157896.1"
"12330","FAM107B"
"12331","CDNF"
"12332","HSPA14-1"
"12333","AC069544.1"
"12334","SUV39H2"
"12335","DCLRE1C"
"12336","MEIG1"
"12337","RPP38"
"12338","NMT2"
"12339","FAM171A1"
"12340","AL607028.1"
"12341","ITGA8"
"12342","MINDY3"
"12343","AL355339.1"
"12344","PTER"
"12345","C1QL3"
"12346","RSU1"
"12347","CUBN"
"12348","TRDMT1"
"12349","VIM"
"12350","ST8SIA6"
"12351","ST8SIA6-AS1"
"12352","HACD1"
"12353","STAM-AS1"
"12354","STAM"
"12355","TMEM236"
"12356","MRC1"
"12357","SLC39A12"
"12358","CACNB2"
"12359","AL450384.2"
"12360","NSUN6"
"12361","ARL5B"
"12362","MALRD1"
"12363","PLXDC2"
"12364","AC069549.1"
"12365","NEBL"
"12366","NEBL-AS1"
"12367","AL158209.1"
"12368","CASC10"
"12369","SKIDA1"
"12370","MLLT10"
"12371","DNAJC1"
"12372","AL158211.1"
"12373","BMI1"
"12374","SPAG6"
"12375","PIP4K2A"
"12376","ARMC3"
"12377","MSRB2"
"12378","C10ORF67"
"12379","OTUD1"
"12380","KIAA1217"
"12381","ARHGAP21"
"12382","PRTFDC1"
"12383","ENKUR"
"12384","THNSL1"
"12385","LINC01516"
"12386","GPR158-AS1"
"12387","GPR158"
"12388","LINC00836"
"12389","MYO3A"
"12390","GAD2"
"12391","APBB1IP"
"12392","PDSS1"
"12393","ABI1"
"12394","ANKRD26"
"12395","YME1L1"
"12396","MASTL"
"12397","ACBD5"
"12398","AL160291.1"
"12399","RAB18"
"12400","MKX"
"12401","MKX-AS1"
"12402","ARMC4"
"12403","MPP7"
"12404","AL358234.1"
"12405","WAC-AS1"
"12406","WAC"
"12407","BAMBI"
"12408","LYZL1"
"12409","SVIL"
"12410","JCAD"
"12411","MTPAP"
"12412","MAP3K8"
"12413","ZNF438"
"12414","AL356258.1"
"12415","ZEB1-AS1"
"12416","ZEB1"
"12417","AL161935.3"
"12418","ARHGAP12"
"12419","KIF5B"
"12420","EPC1"
"12421","AL391839.1"
"12422","CCDC7"
"12423","AL365203.2"
"12424","ITGB1"
"12425","ITGB1-DT"
"12426","NRP1"
"12427","PARD3"
"12428","CUL2"
"12429","AL392046.1"
"12430","CREM"
"12431","AL117336.1"
"12432","CCNY"
"12433","AL117336.3"
"12434","AL121749.1"
"12435","GJD4"
"12436","FZD8"
"12437","AL390061.1"
"12438","ANKRD30A"
"12439","AL132657.1"
"12440","ZNF248"
"12441","AL135791.1"
"12442","ZNF25"
"12443","ZNF33A"
"12444","AL117339.5"
"12445","AL133216.1"
"12446","LINC00839"
"12447","ZNF33B"
"12448","BMS1"
"12449","RET"
"12450","AC010864.1"
"12451","CSGALNACT2"
"12452","RASGEF1A"
"12453","HNRNPF"
"12454","AL450326.1"
"12455","ZNF487"
"12456","ZNF239"
"12457","ZNF485"
"12458","ZNF32-AS3"
"12459","ZNF32"
"12460","AL137026.1"
"12461","C10ORF142"
"12462","CXCL12"
"12463","TMEM72-AS1"
"12464","RASSF4"
"12465","DEPP1"
"12466","C10ORF25"
"12467","ZNF22"
"12468","AL358394.1"
"12469","OR13A1"
"12470","ALOX5"
"12471","AL731567.1"
"12472","MARCH8"
"12473","ZFAND4"
"12474","WASHC2C"
"12475","AGAP4"
"12476","TIMM23"
"12477","NCOA4"
"12478","LINC00842"
"12479","GPRIN2"
"12480","SYT15"
"12481","AL356056.2"
"12482","AL356056.1"
"12483","PTPN20"
"12484","GDF10"
"12485","ZNF488"
"12486","ANXA8"
"12487","AL591684.1"
"12488","AGAP9"
"12489","BX547991.1"
"12490","FO681492.1"
"12491","AC245041.2"
"12492","FAM25C"
"12493","FRMPD2"
"12494","MAPK8"
"12495","ARHGAP22"
"12496","AC068898.1"
"12497","WDFY4"
"12498","AC060234.1"
"12499","VSTM4"
"12500","DRGX"
"12501","AL138760.1"
"12502","ERCC6"
"12503","OGDHL"
"12504","PARG"
"12505","TIMM23B"
"12506","LINC00843"
"12507","AGAP6"
"12508","WASHC2A"
"12509","ASAH2"
"12510","SGMS1"
"12511","SGMS1-AS1"
"12512","ASAH2B"
"12513","A1CF"
"12514","PRKG1"
"12515","CSTF2T"
"12516","PRKG1-AS1"
"12517","DKK1"
"12518","AC074327.1"
"12519","PCDH15"
"12520","AL353784.1"
"12521","ZWINT"
"12522","IPMK"
"12523","CISD1"
"12524","AC016396.1"
"12525","UBE2D1"
"12526","TFAM"
"12527","BICC1"
"12528","LINC00844"
"12529","PHYHIPL"
"12530","FAM13C"
"12531","AC026391.1"
"12532","SLC16A9"
"12533","MRLN"
"12534","CCDC6"
"12535","ANK3"
"12536","AL592430.1"
"12537","CDK1"
"12538","RHOBTB1"
"12539","LINC00845"
"12540","TMEM26"
"12541","TMEM26-AS1"
"12542","CABCOCO1"
"12543","AC022398.1"
"12544","ARID5B"
"12545","RTKN2"
"12546","ZNF365"
"12547","AL133417.1"
"12548","ADO"
"12549","EGR2"
"12550","NRBF2"
"12551","JMJD1C"
"12552","REEP3"
"12553","AC022387.1"
"12554","AC024600.1"
"12555","AL513321.2"
"12556","LINC01515"
"12557","CTNNA3"
"12558","AC022017.1"
"12559","LRRTM3"
"12560","DNAJC12"
"12561","AL133551.1"
"12562","SIRT1"
"12563","HERC4"
"12564","MYPN"
"12565","ATOH7"
"12566","PBLD"
"12567","HNRNPH3"
"12568","RUFY2"
"12569","DNA2"
"12570","SLC25A16"
"12571","TET1"
"12572","CCAR1"
"12573","STOX1"
"12574","DDX50"
"12575","DDX21"
"12576","KIF1BP"
"12577","SRGN"
"12578","VPS26A"
"12579","SUPV3L1"
"12580","HKDC1"
"12581","HK1"
"12582","TACR2"
"12583","TSPAN15"
"12584","AL450311.2"
"12585","FAM241B"
"12586","COL13A1"
"12587","AC024601.1"
"12588","H2AFY2"
"12589","AIFM2"
"12590","TYSND1"
"12591","SAR1A"
"12592","PPA1"
"12593","NPFFR1"
"12594","LRRC20"
"12595","EIF4EBP2"
"12596","NODAL"
"12597","PALD1"
"12598","ADAMTS14"
"12599","SGPL1"
"12600","PCBD1"
"12601","AC073176.3"
"12602","UNC5B"
"12603","UNC5B-AS1"
"12604","SLC29A3"
"12605","CDH23"
"12606","VSIR"
"12607","PSAP"
"12608","CHST3"
"12609","SPOCK2"
"12610","ASCC1"
"12611","ANAPC16"
"12612","DDIT4"
"12613","DNAJB12"
"12614","MICU1"
"12615","MCU"
"12616","OIT3"
"12617","PLA2G12B"
"12618","P4HA1"
"12619","AL731563.3"
"12620","NUDT13"
"12621","AC016394.2"
"12622","ECD"
"12623","FAM149B1"
"12624","DNAJC9"
"12625","DNAJC9-AS1"
