"","gene_names"
"6597","AOX1"
"6598","ATIC"
"6599","SMARCAL1"
"6600","BARD1"
"6601","STAT4"
"6602","MSTN"
"6603","CARF"
"6604","ASNSD1"
"6605","METTL5"
"6606","SSB"
"6607","NAB1"
"6608","CDK15"
"6609","PPIG"
"6610","FASTKD1"
"6611","MDH1B"
"6612","HECW2"
"6613","IDH1"
"6614","OLA1"
"6615","CIR1"
"6616","ITPRID2"
"6617","CHRNA1"
"6618","FAM117B"
"6619","WDR12"
"6620","ABI2"
"6621","ITGAV"
"6622","SLC35A5"
"6623","SLC49A4"
"6624","SENP7"
"6625","COX17"
"6626","MNS1"
"6627","USP8"
"6628","SECISBP2L"
"6629","TMOD3"
"6630","SPPL2A"
"6631","GLCE"
"6632","SHF"
"6633","APH1B"
"6634","INTS14"
"6635","PARP16"
"6636","PPCDC"
"6637","HCN4"
"6638","SEMA7A"
"6639","UBL7"
"6640","ARHGAP24"
"6641","FAM13A"
"6642","HERC3-ENSG00000138641"
"6643","HERC6"
"6644","HERC5"
"6645","PCDH10"
"6646","NDST4"
"6647","ZGRF1"
"6648","AP1AR"
"6649","COPS4"
"6650","HNRNPD"
"6651","PRKG2"
"6652","RASGEF1B"
"6653","SEC31A"
"6654","FGF5"
"6655","GPAT3"
"6656","FGF2"
"6657","BBS7"
"6658","BLTP1"
"6659","BMPR1B"
"6660","RAP1GDS1"
"6661","LARP1B"
"6662","PDE5A"
"6663","PRDM5"
"6664","TRPC3"
"6665","NAAA"
"6666","NUP54"
"6667","BMP2K"
"6668","G3BP2"
"6669","SEPTIN11"
"6670","FRAS1"
"6671","SCARB2"
"6672","CCNG2"
"6673","CNOT6L"
"6674","USO1"
"6675","CDKL2"
"6676","SHROOM3"
"6677","ANXA3"
"6678","PPA2"
"6679","CENPE"
"6680","GSTCD"
"6681","INTS12"
"6682","ENPEP"
"6683","CASP6"
"6684","LEF1"
"6685","HADH"
"6686","EGF"
"6687","PAPSS1"
"6688","SEC24B"
"6689","PPP3CA"
"6690","SLC39A8"
"6691","MTTP"
"6692","FBN2"
"6693","MAPK8IP3"
"6694","RGS3"
"6695","GUCD1"
"6696","RNF185"
"6697","SHISAL1"
"6698","PARVG"
"6699","B4GALNT3"
"6700","PDE6H"
"6701","ETV6"
"6702","GABARAPL1"
"6703","KIF21A"
"6704","CPNE8"
"6705","YARS2"
"6706","FGD4"
"6707","ALG10"
"6708","PIK3C2G"
"6709","SINHCAF"
"6710","AEBP2"
"6711","SLCO1C1"
"6712","ETFBKMT"
"6713","ETNK1"
"6714","ZCRB1"
"6715","TMEM117"
"6716","PRICKLE1"
"6717","C1RL"
"6718","NDUFA9"
"6719","CLSTN3"
"6720","KLRG1"
"6721","VAMP1"
"6722","TAPBPL"
"6723","RBP5"
"6724","PEX5"
"6725","PIANP"
"6726","SLC38A4"
"6727","AMIGO2"
"6728","SCAF11"
"6729","PPFIA2"
"6730","LLPH"
"6731","LRIG3"
"6732","MARCHF9"
"6733","GLIPR1"
"6734","TPH2"
"6735","PHLDA1"
"6736","TMEM19"
"6737","LGR5"
"6738","PTPRQ"
"6739","DUSP6"
"6740","POC1B"
"6741","TMTC3"
"6742","SNRPF"
"6743","AMDHD1"
"6744","NEDD1"
"6745","SYCP3"
"6746","ASCL1"
"6747","GAS2L3"
"6748","TMEM132B"
"6749","SLC15A4"
"6750","TDG"
"6751","RITA1"
"6752","SDSL"
"6753","MMAB"
"6754","GLTP"
"6755","GIT2"
"6756","TCHP"
"6757","FAM222A"
"6758","NUP58"
"6759","MTMR6"
"6760","SLC46A3"
"6761","SLC7A1"
"6762","LNX2"
"6763","SUOX"
"6764","CCDC65"
"6765","TARBP2"
"6766","RDH16"
"6767","NPFF"
"6768","NABP2"
"6769","N4BP2L1"
"6770","SMARCC2"
"6771","BRCA2"
"6772","KANSL2"
"6773","CERS5"
"6774","MAP3K12"
"6775","GALNT6"
"6776","CSAD"
"6777","LMBR1L"
"6778","MYG1"
"6779","ESYT1"
"6780","TMBIM6"
"6781","ANKRD52"
"6782","ZNF740"
"6783","SMIM2"
"6784","WDFY2"
"6785","HNRNPA1L2"
"6786","LPAR6"
"6787","ESD"
"6788","RB1"
"6789","SBNO1"
"6790","MORN3"
"6791","SETD1B"
"6792","VPS33A"
"6793","VPS37B"
"6794","RHOF"
"6795","DENR"
"6796","DIAPH3"
"6797","SLAIN1"
"6798","RBM26"
"6799","SRRM4"
"6800","METTL21C"
"6801","MBNL2"
"6802","ABHD13"
"6803","GRTP1"
"6804","CUL4A"
"6805","TTC6"
"6806","SSTR1"
"6807","CDH24"
"6808","REM2"
"6809","CBLN3"
"6810","NOVA1"
"6811","FITM1"
"6812","MDGA2"
"6813","TMX1"
"6814","FRMD6"
"6815","PELI2"
"6816","RTN1"
"6817","ARMH4"
"6818","SYT16"
"6819","SLC38A6"
"6820","NAA30"
"6821","ADAM21"
"6822","RDH12"
"6823","DCAF5"
"6824","RAB15"
"6825","WDR89"
"6826","ESR2"
"6827","KCNH5"
"6828","STON2"
"6829","EFCAB11"
"6830","PTGR2"
"6831","JDP2"
"6832","AK7"
"6833","SLC24A4"
"6834","FBLN5"
"6835","CLBA1"
"6836","WARS1"
"6837","WDR20"
"6838","NIPA2"
"6839","SLC12A6"
"6840","DUOXA1"
"6841","MFAP1"
"6842","TCF12"
"6843","SORD"
"6844","SERF2"
"6845","ZSCAN29"
"6846","LYSMD2"
"6847","SLC27A2"
"6848","FGF7"
"6849","GCNT3"
"6850","BNIP2"
"6851","GTF2A2"
"6852","SRP14"
"6853","BAHD1"
"6854","DISP2"
"6855","CDAN1"
"6856","TLE3"
"6857","ANP32A"
"6858","COMMD4"
"6859","UBE2Q2"
"6860","PSTPIP1"
"6861","ETFA"
"6862","HMG20A"
"6863","SCAPER"
"6864","TSPAN3"
"6865","SKIC8"
"6866","NCOA2"
"6867","NEIL1"
"6868","MAN2C1"
"6869","DNAJA4"
"6870","TLNRD1"
"6871","TPM1"
"6872","IGF1R"
"6873","ARRDC4"
"6874","PIF1"
"6875","USP3"
"6876","BBS4"
"6877","PML"
"6878","ADAMTS17"
"6879","LINS1"
"6880","ULK3"
"6881","PCSK6"
"6882","CCDC33"
"6883","CELF6"
"6884","SCAMP2"
"6885","LMAN1L"
"6886","HAPLN3"
"6887","RHCG"
"6888","POLG"
"6889","FANCI"
"6890","ABHD2"
"6891","WDR93"
"6892","TICRR"
"6893","NTRK3"
"6894","DET1"
"6895","MFGE8"
"6896","ZNF710"
"6897","UNC45A"
"6898","ST8SIA2"
"6899","MCTP2"
"6900","FURIN"
"6901","IQGAP1"
"6902","CRTC3"
"6903","EFL1"
"6904","SH3GL3"
"6905","SEC11A"
"6906","SEPTIN12"
"6907","GLYR1"
"6908","PMM2"
"6909","RUSF1"
"6910","ARMC5"
"6911","PARN"
"6912","FTO"
"6913","UQCRC2"
"6914","CDR2"
"6915","IGSF6"
"6916","ARHGAP17"
"6917","MYLK3"
"6918","ABCC12"
"6919","NKD1"
"6920","DHX38"
"6921","TXNL4B"
"6922","MARVELD3"
"6923","CHST4"
"6924","ZFHX3"
"6925","CLEC18B"
"6926","CPNE2"
"6927","NLRC5"
"6928","KATNB1"
"6929","KIFC3"
"6930","ADAMTS18"
"6931","NUDT7"
"6932","GCSH"
"6933","CMTM3"
"6934","CMTM2"
"6935","CDH11"
"6936","NOL3"
"6937","MAP1LC3B"
"6938","MBTPS1"
"6939","CDH13"
"6940","ZCCHC14"
"6941","MEAK7"
"6942","ADAD2"
"6943","OSGIN1"
"6944","RHOT2"
"6945","ZSCAN32"
"6946","RPS2"
"6947","NDUFB10"
"6948","PDPK1"
"6949","TIGD7"
"6950","DEF8"
"6951","TCF25"
"6952","GALNS"
"6953","GAS8"
"6954","MED9"
"6955","NCOR1"
"6956","COPS3"
"6957","GID4"
"6958","ZNF287"
"6959","MYOCD"
"6960","KSR1"
"6961","UTP4"
"6962","RANBP10"
"6963","CTRL"
"6964","GFOD2"
"6965","NOB1"
"6966","PRPSAP2"
"6967","PCTP"
"6968","TOM1L1"
"6969","C17ORF80"
"6970","TOB1"
"6971","VPS53"
"6972","SPATA22"
"6973","SGSM2"
"6974","NPEPPS"
"6975","SKAP1"
"6976","SCRN2"
"6977","SSH2"
"6978","RHBDL3"
"6979","ARSG"
"6980","ABCA8"
"6981","G6PC3"
"6982","CLTC"
"6983","BCAS3"
"6984","PTRH2"
"6985","SS18"
"6986","TAF4B"
"6987","AFG3L2"
"6988","PRELID3A"
"6989","IMPA2"
"6990","GNAL"
"6991","SLC39A6"
"6992","RPRD1A"
"6993","C18ORF21"
"6994","GALNT1"
"6995","ASXL3"
"6996","ADCYAP1"
"6997","MEP1B"
"6998","GAREM1"
"6999","ESCO1"
"7000","OSBPL1A"
"7001","GREB1L"
"7002","RMC1"
"7003","PELP1"
"7004","NPC1"
"7005","SLC14A1"
"7006","ARRB2"
"7007","SLC13A5"
"7008","WRAP53"
"7009","MINK1"
"7010","SAT2"
"7011","ASGR1"
"7012","PIK3R5"
"7013","TP53"
"7014","CCDC40"
"7015","ARHGDIA"
"7016","TMC6"
"7017","SLC16A3"
"7018","CARD14"
"7019","TTYH2"
"7020","RAB40B"
"7021","EIF4A3"
"7022","CSNK1D"
"7023","ANAPC11"
"7024","TBCD"
"7025","FN3KRP"
"7026","NARF"
"7027","RPTOR"
"7028","FOXK2"
"7029","TRIM65"
"7030","CBX8"
"7031","RNF157"
"7032","CEP131"
"7033","ZNF750"
"7034","WDR45B"
"7035","CBX4"
"7036","RNF165"
"7037","DYM"
"7038","MAPK4"
"7039","ELAC1"
"7040","MBD1"
"7041","SMAD4"
"7042","TNFRSF11A"
"7043","ZCCHC2"
"7044","FBXO15"
"7045","CBLN2"
"7046","P3H4"
"7047","NT5C3B"
"7048","RETREG3"
"7049","ERBB2"
"7050","GRB7"
"7051","MIEN1"
"7052","PNMT"
"7053","ARL5C"
"7054","STAC2"
"7055","IGFBP4"
"7056","FKBP10"
"7057","TXNL4A"
"7058","CACNA1A"
"7059","MISP3"
"7060","SAMD1"
"7061","BRD4"
"7062","SLC39A3"
"7063","NFIC"
"7064","TPGS1"
"7065","PLPP2"
"7066","PRDM15"
"7067","PFKL"
"7068","FEM1A"
"7069","VAV1"
"7070","MVB12A"
"7071","SH3GL1"
"7072","DUS3L"
"7073","DPP9"
"7074","CCDC97"
"7075","TMEM91"
"7076","ZFP14"
"7077","SIRT3"
"7078","IFITM3"
"7079","HUNK"
"7080","COL6A1"
"7081","IFNAR1"
"7082","SOD1"
"7083","COL6A2"
"7084","TRPM2"
"7085","SCYL1"
"7086","TMEM50B"
"7087","APP"
"7088","DOP1B"
"7089","URB1"
"7090","AKT1"
"7091","IL19"
"7092","EMP3"
"7093","SAE1"
"7094","NTN5"
"7095","LMTK3"
"7096","GEMIN7"
"7097","WTIP"
"7098","ADAMTS10"
"7099","RNPEPL1"
"7100","CAPN10"
"7101","MYO1F"
"7102","ERVK3-1"
"7103","NLRP12"
"7104","CACNG8"
"7105","ZNF787"
"7106","TIMM29"
"7107","FBN3"
"7108","CARM1"
"7109","EVI5L"
"7110","SLC47A1"
"7111","PSMB6"
"7112","SIGLEC10"
"7113","ZNF473"
"7114","GARIN5A"
"7115","RPS11"
"7116","RPL13A"
"7117","CTU1"
"7118","NOSIP"
"7119","IGLON5"
"7120","RCN3"
"7121","ZNF614"
"7122","SLC2A5"
"7123","RERE"
"7124","MMEL1"
"7125","CFAP74"
"7126","PRDM16"
"7127","CELA2A"
"7128","FHAD1"
"7129","EFHD2"
"7130","PEX14"
"7131","PGD"
"7132","SH3BGRL3"
"7133","CNKSR1"
"7134","RPL11"
"7135","ZNF593"
"7136","C1ORF216"
"7137","KIAA0319L"
"7138","C1ORF94"
"7139","PLK4"
"7140","MAP3K6"
"7141","GPN2"
"7142","SYTL1"
"7143","WDTC1"
"7144","NBPF3"
"7145","HSPG2"
"7146","ITGB3BP"
"7147","SERBP1"
"7148","BCL10"
"7149","CCN1"
"7150","PRKACB"
"7151","PIGK"
"7152","AZIN2"
"7153","RPS8"
"7154","KIF2C"
"7155","PTPRF"
"7156","BEST4"
"7157","MOB3C"
"7158","LMO4"
"7159","MTF2"
"7160","SLC44A3"
"7161","IGSF3"
"7162","ZNF697"
"7163","CTTNBP2NL"
"7164","STRIP1"
"7165","PSMA5"
"7166","FNDC7"
"7167","C1ORF162"
"7168","CD53"
"7169","CELSR2"
"7170","ITGA10"
"7171","GPR161"
"7172","ALDH9A1"
"7173","ATP1B1"
"7174","TIPRL"
"7175","NME7"
"7176","POGK"
"7177","MPC2"
"7178","CREG1"
"7179","DCAF6"
"7180","GPA33"
"7181","RXRG"
"7182","TBX19"
"7183","UCK2"
"7184","TMCO1"
"7185","POU2F1"
"7186","MAEL"
"7187","ILDR2"
"7188","DPT"
"7189","MGST3"
"7190","ADCY10"
"7191","COP1"
"7192","UFC1"
"7193","PPOX"
"7194","NUF2"
"7195","RGS5"
"7196","SDHC"
"7197","PFDN2"
"7198","NR1I3"
"7199","USP21"
"7200","PRCC"
"7201","METTL25B"
"7202","MRPL24"
"7203","PIGM"
"7204","CASQ1"
"7205","ISG20L2"
"7206","CRABP2"
"7207","HDGF"
"7208","ABL2"
"7209","XPR1"
"7210","TOR1AIP1"
"7211","FAM163A"
"7212","HMCN1"
"7213","RGL1"
"7214","LYPLAL1"
"7215","PRUNE1"
"7216","TUFT1"
"7217","SF3B4"
"7218","ECM1"
"7219","ZNF687"
"7220","TARS2"
"7221","CGN"
"7222","SNX27"
"7223","SETDB1"
"7224","ADAMTSL4"
"7225","MCL1"
"7226","CTSK"
"7227","RFX5"
"7228","PI4KB"
"7229","PIP5K1A"
"7230","ANP32E"
"7231","MINDY1"
"7232","CERS2"
"7233","ENSA"
"7234","SEMA6C"
"7235","MRPL9"
"7236","ARNT"
"7237","POGZ"
"7238","C1ORF56"
"7239","OAZ3"
"7240","HORMAD1"
"7241","GOLPH3L"
"7242","GABPB2"
"7243","SYT14"
"7244","KCNH1"
"7245","DTL"
"7246","DYRK3"
"7247","EIF2D"
"7248","INTS7"
"7249","VASH2"
"7250","TAF1A"
"7251","SMYD2"
"7252","SUSD4"
"7253","HHIPL2"
"7254","TP53BP2"
"7255","ATP8B2"
"7256","FLG2"
"7257","ADAM15"
"7258","JTB"
"7259","RAB13"
"7260","TPM3"
"7261","NUP210L"
"7262","SNAPIN"
"7263","SLC27A3"
"7264","S100A7"
"7265","UBAP2L"
"7266","SLC39A1"
"7267","HAX1"
"7268","CREB3L4"
"7269","EFNA3"
"7270","KCNN3"
"7271","C1ORF43"
"7272","GATAD2B"
"7273","ILF2"
"7274","RIT1"
"7275","INTS3"
"7276","PKLR"
"7277","HCN3"
"7278","FLG"
"7279","ACTA1"
"7280","C1ORF131"
"7281","GALNT2"
"7282","TTC13"
"7283","SCCPDH"
"7284","LYST"
"7285","MAP3K21"
"7286","CEP170"
"7287","ACP1"
"7288","SNAP47"
"7289","SRP9"
"7290","NVL"
"7291","SDE2"
"7292","DEGS1"
"7293","FBXO28"
"7294","ARF1"
"7295","CNIH4"
"7296","ITPKB"
"7297","GUK1"
"7298","CDC42BPA"
"7299","CNIH3"
"7300","C1ORF35"
"7301","MBOAT2"
"7302","PARP1"
"7303","PSEN2"
"7304","PYCR2"
"7305","LBR"
"7306","WNT9A"
"7307","EPHX1"
"7308","REN"
"7309","SOX13"
"7310","ETNK2"
"7311","PPFIA4"
"7312","PLEKHA6"
"7313","PTPN7"
"7314","SYT2"
"7315","ARL8A"
"7316","OSR1"
"7317","GDF7"
"7318","PDIA6"
"7319","RHOB"
"7320","ATP6V1C2"
"7321","HNRNPLL"
"7322","GALM"
"7323","CAMKMT"
"7324","ABCG8"
"7325","EML4"
"7326","CALM2"
"7327","CHAC2"
"7328","RPS27A"
"7329","WDPCP"
"7330","VPS54"
"7331","ASXL2"
"7332","ETAA1"
"7333","SNRPG"
"7334","ABHD1"
"7335","MEIS1"
"7336","CIAO1"
"7337","ZNF514"
"7338","SNRNP200"
"7339","MRPS5"
"7340","ANKRD53"
"7341","TPRKB"
"7342","EXOC6B"
"7343","SFXN5"
"7344","TEX261"
"7345","DQX1"
"7346","DUSP11"
"7347","ST6GAL2"
"7348","NPHP1"
"7349","THNSL2"
"7350","RALB"
"7351","C1QL2"
"7352","TMEM177"
"7353","RABL2A"
"7354","SLC20A1"
"7355","FBLN7"
"7356","ZC3H8"
"7357","LIPT1"
"7358","CNGA3"
"7359","FAHD2B"
"7360","LYG1"
"7361","AFF3"
"7362","UBXN4"
"7363","NXPH2"
"7364","SPOPL"
"7365","THSD7B"
"7366","POLR2D"
"7367","AMMECR1L"
"7368","GALNT13"
"7369","PKP4"
"7370","SCN1A"
"7371","SLC4A10"
"7372","SCRN3"
"7373","LNPK"
"7374","ZNF385B"
"7375","TMEFF2"
"7376","DLX1"
"7377","UBR3"
"7378","PHOSPHO2"
"7379","GULP1"
"7380","FAM171B"
"7381","HSPD1"
"7382","CCDC150"
"7383","METTL21A"
"7384","UNC80"
"7385","PTH2R"
"7386","CPO"
"7387","NBEAL1"
"7388","KANSL1L"
"7389","SPAG16"
"7390","ABCA12"
"7391","SUMF1"
"7392","NYAP2"
"7393","RHBDD1"
"7394","ACKR3"
"7395","HES6"
"7396","ESPNL"
"7397","ANKMY1"
"7398","COPS7B"
"7399","DIS3L2"
"7400","CPNE9"
"7401","FANCD2"
"7402","TAMM41"
"7403","VGLL4"
"7404","RAB5A"
"7405","RETREG2"
"7406","CTDSP1"
"7407","CNOT9"
"7408","MARCHF4"
"7409","STK11IP"
"7410","GMPPA"
"7411","GRIP2"
"7412","EAF1"
"7413","CNTN4"
"7414","DYNC1LI1"
"7415","RBMS3"
"7416","GADL1"
"7417","OSBPL10"
"7418","POMGNT2"
"7419","ACKR2"
"7420","GASK1A"
"7421","CSRNP1"
"7422","SLC25A38"
"7423","ITGA9"
"7424","SLC22A14"
"7425","GOLGA4"
"7426","CTDSPL"
"7427","STAC"
"7428","IQSEC1"
"7429","CAND2"
"7430","RPL32"
"7431","PTPRG"
"7432","IL17RD"
"7433","SHQ1"
"7434","SLC25A26"
"7435","UBA3"
"7436","ARL6IP5"
"7437","TMF1"
"7438","LRIG1"
"7439","LRTM1"
"7440","LIMD1"
"7441","ZNF660"
"7442","NFKBIZ"
"7443","COL8A1"
"7444","NXPE3"
"7445","MYH15"
"7446","PHLDB2"
"7447","ABHD10"
"7448","TAGLN3"
"7449","RABL3"
"7450","IGSF11"
"7451","ATG3"
"7452","NR1I2"
"7453","BOC"
"7454","SRPRB"
"7455","TMEM108"
"7456","MED12L"
"7457","EIF2A"
"7458","ALDH1L1"
"7459","OSBPL11"
"7460","TRPC1"
"7461","NCEH1"
"7462","SPATA16"
"7463","FAM86B2"
"7464","LPP"
"7465","TMEM44"
"7466","RUBCN"
"7467","AMT"
"7468","TCTA"
"7469","NICN1"
"7470","DCAF1"
"7471","MANF"
"7472","ENSG00000145063.15"
"7473","STXBP5L"
"7474","EAF2"
"7475","TM4SF19"
"7476","MUC4"
"7477","SLIT2"
"7478","EIF2B5"
"7479","AHSG"
"7480","ECE2"
"7481","VWA5B2"
"7482","DGKQ"
"7483","FIP1L1"
"7484","SLC26A1"
"7485","LYAR"
"7486","CENPC"
"7487","EPHA5"
"7488","CORIN"
"7489","ATP10D"
"7490","OCIAD2"
"7491","SLC10A4"
"7492","SLC10A6"
"7493","SCD5"
"7494","PLAC8"
"7495","ENOPH1"
"7496","TRMT10A"
"7497","KLHL8"
"7498","SNCA"
"7499","PYURF"
"7500","TBCK"
"7501","CAMK2D"
"7502","CISD2"
"7503","ANK2"
"7504","TIFA"
"7505","SPATA5"
"7506","CCNA2"
"7507","METTL14"
"7508","USP53"
"7509","SETD7"
"7510","NAF1"
"7511","MARCHF1"
"7512","SFRP2"
"7513","RPS3A"
"7514","RNF175"
"7515","PDGFC"
"7516","CBR4"
"7517","GLRA3"
"7518","CYP4V2"
"7519","ROPN1L"
"7520","NDUFS6"
"7521","MARCHF6"
"7522","NKD2"
"7523","CDH18"
"7524","ADAMTS16"
"7525","SRD5A1"
"7526","MYO10"
"7527","OTULINL"
"7528","RPL37"
"7529","SKP2"
"7530","OSMR"
"7531","PLK2"
"7532","PIK3R1"
"7533","HAPLN1"
"7534","LHFPL2"
"7535","SSBP2"
"7536","BHMT"
"7537","ANKRD31"
"7538","IQGAP2"
"7539","CRHBP"
"7540","RASA1"
"7541","LIX1"
"7542","GIN1"
"7543","PPIP5K2"
"7544","PAM"
"7545","BDP1"
"7546","GTF2H2"
"7547","SLC30A5"
"7548","BTF3"
"7549","FBXL17"
"7550","SPATA9"
"7551","TNFAIP8"
"7552","FEM1C"
"7553","COMMD10"
"7554","ATG12"
"7555","MEGF10"
"7556","ADAMTS19"
"7557","YIPF5"
"7558","ARHGAP26"
"7559","CXCL14"
"7560","SLC25A48"
"7561","DDX46"
"7562","TIMD4"
"7563","RNF145"
"7564","C1QTNF2"
"7565","GABRA6"
"7566","GABRB2"
"7567","FBXO38"
"7568","PCYOX1L"
"7569","GLRA1"
"7570","TNIP1"
"7571","G3BP1"
"7572","ZNF300"
"7573","N4BP3"
"7574","NHP2"
"7575","RMND5B"
"7576","BOD1"
"7577","CPLX2"
"7578","TENM2"
"7579","KCNMB1"
"7580","FAM50B"
"7581","MYLK4"
"7582","FAM217A"
"7583","TBC1D7"
"7584","FARS2"
"7585","GFOD1"
"7586","CDKAL1"
"7587","PSD2"
"7588","LRRTM2"
"7589","ZMAT2"
"7590","GFRA3"
"7591","KLHL3"
"7592","DCDC2"
"7593","TRIM7"
"7594","TRIM41"
"7595","HIGD2A"
"7596","FAM193B"
"7597","PLA2G7"
"7598","TNFRSF21"
"7599","RNF44"
"7600","MMUT"
"7601","RASGEF1C"
"7602","DOK3"
"7603","ABT1"
"7604","PPP1R18"
"7605","DAAM2"
"7606","PRIM2"
"7607","MLIP"
"7608","HMGCLL1"
"7609","FGD2"
"7610","SCUBE3"
"7611","ANO7"
"7612","CRIP3"
"7613","TTBK1"
"7614","TCTE1"
"7615","RPL7L1"
"7616","NFKBIE"
"7617","CYP39A1"
"7618","TPBG"
"7619","IRAK1BP1"
"7620","PHIP"
"7621","MMS22L"
"7622","FAXC"
"7623","GABRR1"
"7624","PNRC1"
"7625","PM20D2"
"7626","RARS2"
"7627","SCML4"
"7628","TBC1D32"
"7629","CLVS2"
"7630","GPR6"
"7631","RNF217"
"7632","RSPO3"
"7633","ARHGAP18"
"7634","ABRACL"
"7635","SLC18B1"
"7636","MTFR2"
"7637","SLC2A12"
"7638","SHPRH"
"7639","AIG1"
"7640","DYNLT1"
"7641","TIAM2"
"7642","TMEM181"
"7643","PNLDC1"
"7644","WTAP"
"7645","ZMYM4"
"7646","ARMT1"
"7647","VWDE"
"7648","GNA12"
"7649","C7ORF50"
"7650","SDK1"
"7651","CCZ1B"
"7652","INTS15"
"7653","RBAK"
"7654","CREB5"
"7655","EGFR"
"7656","CDCA5"
"7657","IGFBP3"
"7658","PURB"
"7659","SSC4D"
"7660","MDH2"
"7661","POMZP3"
"7662","NIPSNAP2"
"7663","CCT6A"
"7664","PSPH"
"7665","ZNF92"
"7666","ATXN7L1"
"7667","TMEM168"
"7668","ASB15"
"7669","TRAPPC14"
"7670","SLC12A9"
"7671","GIGYF1"
"7672","TRIM4"
"7673","MEPCE"
"7674","ZAN"
"7675","TMEM209"
"7676","AGBL3"
"7677","ZC3HAV1L"
"7678","TMEM140"
"7679","TLK2"
"7680","NOM1"
"7681","NCAPG2"
"7682","NLGN4X"
"7683","SHROOM2"
"7684","RAB19"
"7685","LUC7L2"
"7686","DENND2A"
"7687","CLTRN"
"7688","SH3KBP1"
"7689","TMEM47"
"7690","LANCL3"
"7691","SYTL5"
"7692","CASK"
"7693","KDM6A"
"7694","SPIN2A"
"7695","MSN"
"7696","CCNB3"
"7697","HDAC8"
"7698","SLC16A2"
"7699","ZNF157"
"7700","ZNF182"
"7701","CHST7"
"7702","KRBOX4"
"7703","NDUFB11"
"7704","ZNF41"
"7705","ZMYM3"
"7706","TAF1"
"7707","NONO"
"7708","CCDC120"
"7709","LPAR4"
"7710","EBP"
"7711","OGT"
"7712","SNX12"
"7713","GCNA"
"7714","ZNF711"
"7715","DIAPH2"
"7716","PRPS1"
"7717","RADX"
"7718","FRMPD3"
"7719","HTR2C"
"7720","DOCK11"
"7721","IGSF1"
"7722","GPC3"
"7723","RBMX"
"7724","MCPH1"
"7725","MFHAS1"
"7726","FBXO25"
"7727","NSDHL"
"7728","ZNF185"
"7729","CETN2"
"7730","RPL10"
"7731","CSGALNACT1"
"7732","ATP6V1B2"
"7733","CCDC25"
"7734","HMBOX1"
"7735","CHRNB3"
"7736","CHRNA6"
"7737","GNRH1"
"7738","BIN3"
"7739","SLC25A37"
"7740","CHMP7"
"7741","DOCK5"
"7742","STAR"
"7743","PLPBP"
"7744","ERLIN2"
"7745","SNTG1"
"7746","PXDNL"
"7747","ST18"
"7748","RGS20"
"7749","TACC1"
"7750","GOLGA7"
"7751","PLPP5"
"7752","GINS4"
"7753","NSD3"
"7754","DNAJC5B"
"7755","ADHFE1"
"7756","MRPS28"
"7757","PMP2"
"7758","LACTB2"
"7759","TERF1"
"7760","RPL7"
"7761","SLC26A7"
"7762","ATP6V0D2"
"7763","SYBU"
"7764","DPYS"
"7765","MTDH"
"7766","LRP12"
"7767","EBAG9"
"7768","RSPO2"
"7769","POLR2K"
"7770","MAL2"
"7771","EIF3H"
"7772","UTP23"
"7773","NDUFB9"
"7774","TATDN1"
"7775","FAM83A"
"7776","FAM135B"
"7777","ZNF7"
"7778","ARHGAP39"
"7779","SLC39A4"
"7780","NAPRT"
"7781","VLDLR"
"7782","AK3"
"7783","UHRF2"
"7784","NFIB"
"7785","PLIN2"
"7786","HAUS6"
"7787","CDKN2A"
"7788","C9ORF72-ENSG00000147894"
"7789","ZCCHC7"
"7790","FBXO10"
"7791","SIGMAR1"
"7792","ZNG1E"
"7793","CEP78"
"7794","NTRK2"
"7795","IDNK"
"7796","SHC3"
"7797","AUH"
"7798","MFSD14B"
"7799","AOPEP"
"7800","PLPPR1"
"7801","ZNF462"
"7802","INIP"
"7803","UGCG"
"7804","SNX30"
"7805","STOM"
"7806","GSN"
"7807","MRRF"
"7808","NR6A1"
"7809","CRB2"
"7810","ALAD"
"7811","ASTN2"
"7812","WDR31"
"7813","POLE3"
"7814","SURF4"
"7815","GBGT1"
"7816","SURF1"
"7817","SURF2"
"7818","SURF6"
"7819","MED22"
"7820","REXO4"
"7821","RPL7A"
"7822","GTF3C5"
"7823","ASB6"
"7824","PTGES2"
"7825","NTMT1"
"7826","CIZ1"
"7827","SLC25A25"
"7828","SH3GLB2"
"7829","MIGA2"
"7830","PTGES"
"7831","LRSAM1"
"7832","HMCN2"
"7833","GPR107"
"7834","PAXX"
"7835","INPP5E"
"7836","SEC16A"
"7837","DPH7"
"7838","NOTCH1"
"7839","CACNA1B"
"7840","NACC2"
"7841","PROSER2"
"7842","USP6NL"
"7843","COMMD3"
"7844","MSRB2"
"7845","PDSS1"
"7846","FAM171A1"
"7847","MINDY3"
"7848","SLC39A12"
"7849","TMEM236"
"7850","RSU1"
"7851","ST8SIA6"
"7852","PARD3"
"7853","ANKRD30A"
"7854","ZEB1"
"7855","FAM13C"
"7856","NRBF2"
"7857","A1CF"
"7858","CDHR1"
"7859","RGR"
"7860","POLR3A"
"7861","HERC4"
"7862","LRMDA"
"7863","CAMK2G"
"7864","ADIRF"
"7865","GLUD1"
"7866","HTR7"
"7867","RPP30"
"7868","FRA10AC1"
"7869","ADD3"
"7870","HABP2"
"7871","DNAJB12"
"7872","EIF4EBP2"
"7873","NPFFR1"
"7874","PLEKHS1"
